LECROYWP740Zi,47836,Waveform,
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1,
#1,3/1/2007 6:05,0,
Time,Ch1,Ch2,
Second,Value,Value,
7.53E-08,-0.25374,-0.25374,
7.53E-08,-0.254794,-0.254794,
7.54E-08,-0.255765,-0.255765,
7.54E-08,-0.255959,-0.255959,
7.54E-08,-0.254766,-0.254766,
7.54E-08,-0.252103,-0.252103,
7.55E-08,-0.248469,-0.248469,
7.55E-08,-0.244834,-0.244834,
7.55E-08,-0.242115,-0.242115,
7.55E-08,-0.240895,-0.240895,
7.56E-08,-0.24095,-0.24095,
7.56E-08,-0.241644,-0.241644,
7.56E-08,-0.242226,-0.242226,
7.56E-08,-0.242143,-0.242143,
7.57E-08,-0.241422,-0.241422,
7.57E-08,-0.240451,-0.240451,
7.57E-08,-0.239729,-0.239729,
7.57E-08,-0.239508,-0.239508,
7.58E-08,-0.23948,-0.23948,
7.58E-08,-0.239175,-0.239175,
7.58E-08,-0.237982,-0.237982,
